,gw,manager,entry,points,picks
9622,38,Raihaan,3,76.0,"(('Dubravka', '0'), ('White', '2'), ('Cucurella', '1'), ('Romero', '6'), ('Palmer', '6'), ('Foden', '30'), ('Olise', '6'), ('Hudson-Odoi', '2'), ('Saka', '0'), ('Haaland', '2'), ('Isak', '21'))"
9623,38,russiandon,3,76.0,"(('Pickford', '1'), ('Gabriel', '1'), ('Cucurella', '1'), ('Dalot', '15'), ('Salah', '6'), ('Foden', '15'), ('Palmer', '12'), ('Son', '7'), ('Isak', '14'), ('Muniz', '1'), ('N.Jackson', '3'))"
9624,38,thutotente,1,76.0,"(('A.Becker', '6'), ('Gvardiol', '2'), ('Alexander-Arnold', '6'), ('Branthwaite', '1'), ('Foden', '15'), ('Palmer', '12'), ('Olise', '6'), ('Luis Díaz', '3'), ('Haaland', '3'), ('Watkins', '2'), ('Mateta', '20'))"
9625,38,justincredibles,3,75.5,"(('Raya', '2'), ('Gabriel', '1'), ('Pedro Porro', '14'), ('Gvardiol', '2'), ('Foden', '15'), ('Son', '10.5'), ('Palmer', '6'), ('Havertz', '6'), ('Haaland', '4'), ('Wood', '13'), ('Gakpo', '2'))"
9626,38,deenan81,1,75.0,"(('Raya', '2'), ('White', '2'), ('Saliba', '2'), ('Gvardiol', '2'), ('Palmer', '9'), ('Maddison', '6'), ('Foden', '15'), ('Son', '7'), ('Olise', '6'), ('Haaland', '4'), ('Mateta', '20'))"
9627,38,lindinho,2,75.0,"(('Vicario', '6'), ('Virgil', '6'), ('Gusto', '0'), ('Saliba', '2'), ('Palmer', '6'), ('Salah', '9'), ('Olise', '6'), ('Hudson-Odoi', '2'), ('Mateta', '20'), ('Haaland', '4'), ('Isak', '14'))"
9628,38,Makeswa,3,75.0,"(('Ortega Moreno', '2'), ('Walker', '3'), ('Gvardiol', '2'), ('Alexander-Arnold', '6'), ('Virgil', '6'), ('Quansah', '15'), ('Martinelli', '2'), ('Havertz', '12'), ('Rice', '1'), ('Palmer', '6'), ('Mateta', '20'))"
9629,38,wakadan,1,75.0,"(('Vicario', '6'), ('Virgil', '6'), ('T.Silva', '2'), ('Gvardiol', '2'), ('Maddison', '6'), ('Hudson-Odoi', '2'), ('Palmer', '12'), ('Foden', '15'), ('Haaland', '3'), ('Darwin', '1'), ('Mateta', '20'))"
9630,38,teamsweat,1,74.5,"(('Ortega Moreno', '2'), ('Gabriel', '1'), ('Saliba', '2'), ('Alexander-Arnold', '6'), ('Palmer', '6'), ('Foden', '22.5'), ('Havertz', '6'), ('Luis Díaz', '3'), ('Haaland', '4'), ('N.Jackson', '2'), ('Mateta', '20'))"
9631,38,keaselebano125,4,74.0,"(('Petrović', '3'), ('Tomiyasu', '9'), ('Robertson', '8'), ('Van de Ven', '6'), ('Palmer', '6'), ('Foden', '15'), ('Kulusevski', '16'), ('De Bruyne', '2'), ('Trossard', '2'), ('Haaland', '4'), ('Gakpo', '3'))"
9632,38,Kluwit,2,74.0,"(('Ortega Moreno', '2'), ('White', '2'), ('Van de Ven', '6'), ('Quansah', '15'), ('De Bruyne', '3'), ('B.Fernandes', '0'), ('Havertz', '6'), ('Johnson', '6'), ('Ødegaard', '10'), ('Haaland', '4'), ('Mateta', '20'))"
9633,38,ibie,1,73.5,"(('Martinez', '0'), ('Gvardiol', '2'), ('White', '2'), ('Alexander-Arnold', '6'), ('Palmer', '12'), ('Foden', '15'), ('Son', '10.5'), ('Bernardo', '10'), ('Gordon', '0'), ('Watkins', '2'), ('Isak', '14'))"
9634,38,itsyourboibaggio,1,73.0,"(('Ortega Moreno', '2'), ('Saliba', '2'), ('Gabriel', '1'), ('Trippier', '1'), ('Son', '7'), ('Palmer', '9'), ('Foden', '15'), ('Olise', '6'), ('Havertz', '6'), ('Haaland', '4'), ('Mateta', '20'))"
9635,38,jacquesmieny,3,73.0,"(('Raya', '2'), ('Quansah', '15'), ('White', '2'), ('Gvardiol', '2'), ('Foden', '15'), ('Palmer', '6'), ('Son', '14'), ('Havertz', '6'), ('Johnson', '6'), ('Gakpo', '3'), ('Haaland', '2'))"
9636,38,MESSITHEGOAT,1,73.0,"(('Ortega Moreno', '2'), ('Quansah', '15'), ('Gabriel', '1'), ('Tomiyasu', '9'), ('Salah', '9'), ('De Bruyne', '2'), ('Palmer', '6'), ('Johnson', '6'), ('Havertz', '6'), ('Haaland', '4'), ('Wood', '13'))"
9637,38,sash,1,73.0,"(('Onana', '7'), ('White', '2'), ('Gabriel', '1'), ('Pedro Porro', '14'), ('Palmer', '9'), ('Foden', '15'), ('B.Fernandes', '0'), ('Rice', '1'), ('Olise', '6'), ('Haaland', '4'), ('Isak', '14'))"
9638,38,Sundowns,2,73.0,"(('Vicario', '6'), ('Romero', '6'), ('Pedro Porro', '14'), ('White', '2'), ('Saliba', '2'), ('Gabriel', '1'), ('Foden', '15'), ('B.Fernandes', '0'), ('Palmer', '9'), ('Haaland', '4'), ('Isak', '14'))"
9639,38,bab’khumz,2,72.0,"(('Vicario', '6'), ('Gusto', '0'), ('Pedro Porro', '14'), ('Van de Ven', '6'), ('Cucurella', '1'), ('Salah', '12'), ('Olise', '6'), ('Hee Chan', '2'), ('Watkins', '3'), ('Mateta', '20'), ('Cunha', '2'))"
9640,38,mo_carrim,2,72.0,"(('Ortega Moreno', '2'), ('Gvardiol', '2'), ('T.Silva', '2'), ('G.Montiel', '3'), ('Palmer', '12'), ('Salah', '6'), ('Olise', '6'), ('Son', '7'), ('Sterling', '9'), ('Haaland', '3'), ('Mateta', '20'))"
9641,38,Mr.2,4,72.0,"(('Leno', '2'), (""O'Shea"", '1'), ('Doughty', '5'), ('Van de Ven', '6'), ('Maddison', '6'), ('Doku', '5'), ('Gibbs-White', '4'), ('Son', '7'), ('De Bruyne', '3'), ('Wood', '13'), ('Mateta', '20'))"
9642,38,wavywhitekid,1,72.0,"(('Ortega Moreno', '2'), ('Saliba', '2'), ('Pedro Porro', '14'), ('Andersen', '5'), ('Foden', '15'), ('Palmer', '6'), ('Salah', '12'), ('Havertz', '6'), ('Olise', '6'), ('Haaland', '3'), ('Muniz', '1'))"
9643,38,jacquesmieny,2,71.5,"(('Petrović', '3'), ('Gvardiol', '2'), ('White', '2'), ('Gabriel', '1'), ('Foden', '15'), ('Palmer', '6'), ('Son', '10.5'), ('Havertz', '6'), ('Haaland', '4'), ('N.Jackson', '2'), ('Mateta', '20'))"
9644,38,khetxmene,1,71.5,"(('Petrović', '3'), ('Gvardiol', '2'), ('Gabriel', '1'), ('White', '2'), ('Palmer', '6'), ('Havertz', '6'), ('Foden', '15'), ('Son', '10.5'), ('N.Jackson', '2'), ('Haaland', '4'), ('Mateta', '20'))"
9645,38,Nico Celento,6,71.5,"(('Ortega Moreno', '2'), ('Pedro Porro', '14'), ('Alexander-Arnold', '6'), ('Schär', '1'), ('Martinelli', '2'), ('Bowen', '0'), ('Gibbs-White', '2'), ('Sterling', '18'), ('Salah', '6'), ('Solanke', '1'), ('Wood', '19.5'))"
9646,38,liverpool4life,1,71.0,"(('Vicario', '6'), ('White', '2'), ('Saliba', '2'), ('Pedro Porro', '14'), ('Palmer', '9'), ('Olise', '6'), ('Salah', '12'), ('Trossard', '2'), ('Watkins', '2'), ('Isak', '14'), ('Gakpo', '2'))"
9647,38,steezy_striker,3,71.0,"(('A.Becker', '6'), ('Pedro Porro', '14'), ('Akanji', '2'), ('White', '2'), ('Son', '14'), ('Trossard', '3'), ('Palmer', '6'), ('Garnacho', '3'), ('Foden', '15'), ('Watkins', '2'), ('Toney', '4'))"
9648,38,clintgp,1,70.5,"(('Raya', '2'), ('White', '2'), ('Gvardiol', '2'), ('Gusto', '0'), ('Palmer', '6'), ('Foden', '22.5'), ('Salah', '12'), ('Olise', '6'), ('Isak', '14'), ('Gakpo', '2'), ('Watkins', '2'))"
9649,38,kaylynnaidoo,2,70.5,"(('Leno', '2'), ('Alexander-Arnold', '6'), ('Castagne', '1'), ('Pedro Porro', '14'), ('Salah', '6'), ('Doku', '5'), ('Sterling', '13.5'), ('Son', '14'), ('Maddison', '6'), ('N.Jackson', '2'), ('Muniz', '1'))"
9650,38,Kluwit,3,70.5,"(('Flekken', '1'), ('Gabriel', '1'), ('Van de Ven', '6'), ('Robertson', '8'), ('Foden', '22.5'), ('Doku', '5'), ('Palmer', '12'), ('Maddison', '6'), ('Watkins', '2'), ('Haaland', '2'), ('Morris', '5'))"
9651,38,u•235,1,70.5,"(('Raya', '2'), ('Pedro Porro', '14'), ('Romero', '6'), ('Gvardiol', '2'), ('Palmer', '6'), ('Foden', '15'), ('Son', '10.5'), ('Havertz', '6'), ('Garnacho', '3'), ('Gakpo', '2'), ('Haaland', '4'))"
9652,38,fpljonnas,2,70.0,"(('Raya', '2'), ('Gvardiol', '2'), ('White', '2'), ('Gabriel', '1'), ('Foden', '15'), ('Son', '7'), ('Johnson', '6'), ('Eze', '18'), ('Palmer', '12'), ('N.Jackson', '2'), ('Haaland', '3'))"
9653,38,ialreadywonbruv,5,70.0,"(('Petrović', '3'), ('Walker', '2'), ('Pedro Porro', '14'), ('White', '2'), ('Foden', '15'), ('Son', '7'), ('Johnson', '6'), ('Palmer', '9'), ('Olise', '6'), ('Haaland', '4'), ('N.Jackson', '2'))"
9654,38,justincredibles,2,70.0,"(('Ortega Moreno', '2'), ('Alexander-Arnold', '6'), ('Pedro Porro', '14'), ('Tomiyasu', '9'), ('Salah', '9'), ('Martinelli', '2'), ('Palmer', '6'), ('Amad', '3'), ('Gakpo', '2'), ('Haaland', '4'), ('Wood', '13'))"
9655,38,metode97,1,70.0,"(('Vicario', '9'), ('Pedro Porro', '14'), ('Robinson', '0'), ('White', '2'), ('Palmer', '12'), ('Eze', '18'), ('Gibbs-White', '2'), ('Trossard', '2'), ('N.Jackson', '2'), ('Højlund', '7'), ('Watkins', '2'))"
9656,38,mffc,3,70.0,"(('Petrović', '3'), ('Gabriel', '1'), ('Schär', '1'), ('Dalot', '15'), ('Havertz', '6'), ('Gordon', '0'), ('B.Fernandes', '0'), ('Palmer', '6'), ('Isak', '28'), ('Højlund', '7'), ('N.Jackson', '3'))"
9657,38,Raihaan,1,70.0,"(('Leno', '2'), ('Gvardiol', '2'), ('Van de Ven', '6'), ('Gabriel', '1'), ('Palmer', '9'), ('Foden', '15'), ('Olise', '6'), ('Salah', '6'), ('Havertz', '6'), ('Haaland', '4'), ('Wood', '13'))"
9658,38,RMFC,2,70.0,"(('Flekken', '1'), ('Gvardiol', '2'), ('Gabriel', '1'), ('Van de Ven', '6'), ('Salah', '12'), ('Palmer', '6'), ('Gibbs-White', '2'), ('Foden', '15'), ('Trossard', '2'), ('Haaland', '3'), ('Mateta', '20'))"
9659,38,theezkeeyz,1,70.0,"(('Raya', '2'), ('Pedro Porro', '14'), ('White', '2'), ('Gvardiol', '2'), ('Olise', '6'), ('Havertz', '12'), ('Foden', '15'), ('Palmer', '6'), ('Johnson', '6'), ('Haaland', '3'), ('Gakpo', '2'))"
9660,38,shanelew,1,69.5,"(('Leno', '2'), ('Pedro Porro', '14'), ('Alexander-Arnold', '6'), ('White', '2'), ('Palmer', '6'), ('Saka', '0'), ('Havertz', '6'), ('Gibbs-White', '2'), ('Isak', '28'), ('Muniz', '1.5'), ('Watkins', '2'))"
9661,38,fpljonnas,1,69.0,"(('Raya', '2'), ('Gabriel', '1'), ('Gvardiol', '2'), ('Van de Ven', '6'), ('Salah', '12'), ('Son', '7'), ('Palmer', '6'), ('Olise', '9'), ('Mateta', '20'), ('Haaland', '2'), ('Adebayo', '2'))"
9662,38,fpljonnas,6,69.0,"(('Raya', '2'), ('Gvardiol', '2'), ('Gabriel', '1'), ('Drăgușin', '6'), ('Foden', '30'), ('Salah', '9'), ('Palmer', '6'), ('Garnacho', '3'), ('Olise', '6'), ('Haaland', '2'), ('N.Jackson', '2'))"
9663,38,mffc,1,69.0,"(('Raya', '2'), ('Gabriel', '1'), ('Pedro Porro', '14'), ('Gvardiol', '2'), ('Palmer', '9'), ('De Bruyne', '2'), ('Luis Díaz', '3'), ('Havertz', '6'), ('Johnson', '6'), ('Mateta', '20'), ('Haaland', '4'))"
9664,38,Bundas,1,68.5,"(('Petrović', '3'), ('Pedro Porro', '14'), ('Van de Ven', '6'), ('White', '2'), ('B.Badiashile', '0'), ('Foden', '15'), ('Son', '10.5'), ('Palmer', '6'), ('Havertz', '6'), ('Trossard', '2'), ('Haaland', '4'))"
9665,38,Cape Town Fc,1,68.5,"(('Leno', '2'), ('Alexander-Arnold', '6'), ('Gvardiol', '2'), ('Pedro Porro', '14'), ('Palmer', '6'), ('Trossard', '4'), ('Olise', '6'), ('Foden', '22.5'), ('Hudson-Odoi', '2'), ('Haaland', '2'), ('Watkins', '2'))"
9666,38,MESSITHEGOAT,7,68.5,"(('Ortega Moreno', '2'), ('Tomiyasu', '9'), ('Quansah', '15'), ('Drăgușin', '6'), ('Van de Ven', '6'), ('De Bruyne', '4'), ('Salah', '6'), ('Son', '10.5'), ('Palmer', '6'), ('Hudson-Odoi', '2'), ('Haaland', '2'))"
9667,38,chadfollentine,3,68.0,"(('Raya', '2'), ('Alexander-Arnold', '6'), ('Walker', '2'), ('Gvardiol', '4'), ('B.Fernandes', '0'), ('Ødegaard', '10'), ('Madueke', '2'), ('Olise', '6'), ('Haaland', '3'), ('Mateta', '20'), ('Wood', '13'))"
9668,38,PRIME XI,2,68.0,"(('Raya', '2'), ('White', '2'), ('Gvardiol', '2'), ('Romero', '6'), ('Salah', '12'), ('Palmer', '6'), ('Havertz', '6'), ('Bernardo', '10'), ('Olise', '6'), ('Haaland', '3'), ('Wood', '13'))"
9669,38,zbongo,3,68.0,"(('Raya', '2'), ('Gvardiol', '2'), ('Robinson', '0'), ('Van de Ven', '6'), ('Palmer', '6'), ('Foden', '30'), ('Son', '7'), ('Havertz', '9'), ('Haaland', '2'), ('N.Jackson', '2'), ('Gakpo', '2'))"
9670,38,brentlewin,1,67.5,"(('Flekken', '1'), ('Walker', '2'), ('Saliba', '2'), ('Gusto', '0'), ('Palmer', '12'), ('Brereton Díaz', '2'), ('Foden', '22.5'), ('B.Fernandes', '0'), ('Toney', '4'), ('Mateta', '20'), ('Gakpo', '2'))"
9671,38,chiefmatt,8,67.5,"(('Ortega Moreno', '2'), ('White', '2'), ('C.Richards', '6'), ('Muñoz', '10'), ('Palmer', '6'), ('Trossard', '2'), ('Havertz', '12'), ('Foden', '22.5'), ('João Pedro', '2'), ('Haaland', '2'), ('Solanke', '1'))"
9672,38,Barcelona,1,67.0,"(('A.Becker', '6'), ('Saliba', '2'), ('White', '2'), ('Gabriel', '1'), ('De Bruyne', '3'), ('Foden', '15'), ('Palmer', '6'), ('Olise', '6'), ('Hudson-Odoi', '2'), ('Haaland', '4'), ('Mateta', '20'))"
9673,38,DokotelaVuyo,1,67.0,"(('Ortega Moreno', '2'), ('White', '3'), ('Saliba', '2'), ('Gabriel', '1'), ('Palmer', '12'), ('Son', '7'), ('Maddison', '6'), ('Bruno G.', '16'), ('Gallagher', '2'), ('Isak', '14'), ('Haaland', '2'))"
9674,38,Emilio24,3,67.0,"(('Petrović', '3'), ('Alexander-Arnold', '9'), ('Gabriel', '1'), ('Walker', '2'), ('Foden', '15'), ('Palmer', '6'), ('Luis Díaz', '3'), ('Martinelli', '2'), ('Mateta', '20'), ('Haaland', '4'), ('João Pedro', '2'))"
9675,38,Hiren,2,67.0,"(('Vicario', '6'), ('White', '2'), ('Walker', '2'), ('Pedro Porro', '28'), ('Van de Ven', '6'), ('Gvardiol', '2'), ('Salah', '9'), ('Palmer', '6'), ('Trossard', '2'), ('Gakpo', '2'), ('Haaland', '2'))"
9676,38,hiyajosephina,1,67.0,"(('Raya', '2'), ('Saliba', '2'), ('Gabriel', '1'), ('Pedro Porro', '14'), ('Gvardiol', '2'), ('Palmer', '6'), ('Foden', '15'), ('Son', '14'), ('Johnson', '6'), ('Haaland', '3'), ('N.Jackson', '2'))"
9677,38,itu,2,67.0,"(('Pickford', '1'), ('White', '2'), ('Saliba', '2'), ('Van de Ven', '6'), ('Trossard', '2'), ('Olise', '12'), ('Mbeumo', '2'), ('Foden', '15'), ('Mateta', '20'), ('Haaland', '3'), ('Calvert-Lewin', '2'))"
9678,38,MESSITHEGOAT,8,67.0,"(('Ortega Moreno', '2'), ('Tomiyasu', '9'), ('Alexander-Arnold', '6'), ('Pedro Porro', '14'), ('Doku', '10'), ('Son', '7'), ('Havertz', '6'), ('Palmer', '6'), ('Martinelli', '2'), ('Haaland', '3'), ('João Pedro', '2'))"
9679,38,Ndumiso,4,67.0,"(('Petrović', '3'), ('Alexander-Arnold', '6'), ('Gvardiol', '2'), ('Romero', '6'), ('Son', '14'), ('Luis Díaz', '3'), ('De Bruyne', '2'), ('Maddison', '6'), ('N.Jackson', '2'), ('Isak', '21'), ('João Pedro', '2'))"
9680,38,noah,3,67.0,"(('A.Becker', '6'), ('Muñoz', '10'), ('Alexander-Arnold', '6'), ('Gvardiol', '2'), ('Havertz', '6'), ('Mbeumo', '2'), ('Trossard', '2'), ('Gibbs-White', '3'), ('Olise', '6'), ('Gakpo', '4'), ('Mateta', '20'))"
9681,38,playmakersfc24,1,67.0,"(('Leno', '2'), ('White', '2'), ('Gabriel', '1'), ('Gvardiol', '2'), ('Palmer', '12'), ('Olise', '6'), ('Trossard', '2'), ('Foden', '15'), ('Watkins', '2'), ('Haaland', '3'), ('Mateta', '20'))"
9682,38,Sundowns,1,67.0,"(('Vicario', '6'), ('Gvardiol', '2'), ('Pedro Porro', '14'), ('White', '2'), ('Saliba', '2'), ('Gabriel', '1'), ('Foden', '15'), ('Son', '14'), ('Palmer', '6'), ('Haaland', '3'), ('Gakpo', '2'))"
9683,38,Emilio24,2,66.0,"(('Ortega Moreno', '2'), ('Gvardiol', '2'), ('Gabriel', '1'), ('Chalobah', '2'), ('Salah', '9'), ('Palmer', '12'), ('Ødegaard', '10'), ('Eze', '18'), ('Olise', '6'), ('Haaland', '2'), ('Gakpo', '2'))"
9684,38,loother,3,66.0,"(('Flekken', '1'), ('White', '2'), ('Gvardiol', '2'), ('Gusto', '0'), ('Son', '7'), ('Palmer', '12'), ('Foden', '15'), ('Ødegaard', '15'), ('Rice', '1'), ('Haaland', '2'), ('Wissa', '9'))"
9685,38,steezy_striker,1,66.0,"(('Raya', '2'), ('Pedro Porro', '14'), ('White', '2'), ('Gvardiol', '2'), ('Palmer', '12'), ('Havertz', '6'), ('Amad', '3'), ('Olise', '6'), ('De Bruyne', '3'), ('Haaland', '2'), ('Isak', '14'))"
9686,38,Juva fc,1,65.5,"(('Raya', '2'), ('Doughty', '5'), ('Gusto', '0'), ('Gvardiol', '2'), ('Palmer', '12'), ('Foden', '22.5'), ('B.Fernandes', '0'), ('Olise', '6'), ('Saka', '0'), ('Isak', '14'), ('Haaland', '2'))"
9687,38,Barcelona,2,65.0,"(('Ortega Moreno', '2'), ('Mitchell', '6'), ('Andersen', '5'), ('C.Richards', '6'), ('Hudson-Odoi', '2'), ('Salah', '12'), ('Palmer', '6'), ('Foden', '15'), ('Havertz', '6'), ('Haaland', '3'), ('N.Jackson', '2'))"
9688,38,dutoitboss,3,65.0,"(('Ortega Moreno', '2'), ('Pedro Porro', '14'), ('Robertson', '8'), ('White', '2'), ('Son', '14'), ('De Bruyne', '3'), ('Gibbs-White', '2'), ('Ødegaard', '10'), ('Palmer', '6'), ('Gakpo', '2'), ('N.Jackson', '2'))"
9689,38,mffc,2,65.0,"(('Muric', '2'), ('Gusto', '0'), ('Gvardiol', '2'), ('Quansah', '15'), ('Palmer', '12'), ('Foden', '15'), ('Salah', '6'), ('Johnson', '6'), ('N.Jackson', '2'), ('Haaland', '3'), ('Gakpo', '2'))"
9690,38,Sundowns,6,65.0,"(('Ortega Moreno', '2'), ('Alexander-Arnold', '6'), ('Pedro Porro', '14'), ('Gabriel', '1'), ('Maddison', '6'), ('Havertz', '12'), ('Palmer', '6'), ('Son', '7'), ('Olise', '6'), ('Haaland', '3'), ('João Pedro', '2'))"
9691,38,JamieWagner,3,64.5,"(('Raya', '2'), ('Van de Ven', '6'), ('Murillo', '2'), ('Gvardiol', '2'), ('Palmer', '6'), ('Saka', '0'), ('Foden', '30'), ('Son', '7'), ('Salah', '6'), ('Watkins', '2'), ('Muniz', '1.5'))"
9692,38,keaselebano125,1,64.5,"(('Raya', '2'), ('White', '4'), ('Pedro Porro', '14'), ('Cucurella', '1.5'), ('Alexander-Arnold', '6'), ('Gvardiol', '2'), ('Palmer', '6'), ('Foden', '15'), ('Maddison', '6'), ('Havertz', '6'), ('Haaland', '2'))"
9693,38,CR7FC,7,64.0,"(('Vicario', '6'), ('Mitchell', '6'), ('Saliba', '2'), ('Akanji', '2'), ('Doku', '5'), ('Son', '14'), ('Johnson', '9'), ('Ødegaard', '10'), ('Havertz', '6'), ('Haaland', '2'), ('Adebayo', '2'))"
9694,38,dierh,1,64.0,"(('Raya', '2'), ('Gabriel', '1'), ('Saliba', '2'), ('Gvardiol', '2'), ('Foden', '30'), ('Palmer', '9'), ('Son', '7'), ('Olise', '6'), ('Gibbs-White', '2'), ('Haaland', '2'), ('Nkunku', '1'))"
9695,38,dutoitboss,1,64.0,"(('Raya', '2'), ('White', '2'), ('Pedro Porro', '14'), ('Gvardiol', '2'), ('Alexander-Arnold', '6'), ('Palmer', '9'), ('Foden', '15'), ('Johnson', '6'), ('Trossard', '2'), ('Haaland', '4'), ('Gakpo', '2'))"
9696,38,fpljonnas,4,64.0,"(('Ortega Moreno', '2'), ('White', '2'), ('Cucurella', '1'), ('Pedro Porro', '14'), ('Palmer', '9'), ('Martinelli', '2'), ('Havertz', '6'), ('De Bruyne', '4'), ('Haaland', '2'), ('Mateta', '20'), ('N.Jackson', '2'))"
9697,38,goatlutho,1,64.0,"(('Raya', '2'), ('Saliba', '2'), ('Gvardiol', '2'), ('White', '2'), ('Foden', '15'), ('Palmer', '9'), ('B.Fernandes', '0'), ('Olise', '6'), ('Haaland', '4'), ('Gakpo', '2'), ('Mateta', '20'))"
9698,38,MESSITHEGOAT,9,64.0,"(('Ortega Moreno', '2'), ('Tomiyasu', '9'), ('Quansah', '15'), ('Van de Ven', '6'), ('De Bruyne', '2'), ('Son', '7'), ('Luis Díaz', '6'), ('Palmer', '6'), ('Havertz', '6'), ('Haaland', '3'), ('Gakpo', '2'))"
9699,38,RMFC,1,64.0,"(('Raya', '2'), ('Muñoz', '10'), ('Gabriel', '1'), ('Gvardiol', '2'), ('Olise', '6'), ('Palmer', '9'), ('Foden', '15'), ('Havertz', '6'), ('Son', '7'), ('Haaland', '4'), ('N.Jackson', '2'))"
9700,38,fpljonnas,3,63.5,"(('Ortega Moreno', '2'), ('Gvardiol', '2'), ('Saliba', '2'), ('Gabriel', '1'), ('Van de Ven', '6'), ('Son', '10.5'), ('Salah', '6'), ('Palmer', '6'), ('Olise', '6'), ('Eze', '18'), ('Haaland', '4'))"
9701,38,Kluwit,1,63.5,"(('Vicario', '6'), ('Pedro Porro', '14'), ('Gvardiol', '2'), ('Alexander-Arnold', '6'), ('Palmer', '6'), ('Son', '10.5'), ('Trossard', '2'), ('Hudson-Odoi', '2'), ('Salah', '12'), ('N.Jackson', '2'), ('Muniz', '1'))"
9702,38,peter3845,3,63.0,"(('Raya', '2'), ('White', '2'), ('Gvardiol', '3'), ('Pedro Porro', '14'), ('Alexander-Arnold', '12'), ('Palmer', '6'), ('Foden', '15'), ('Gibbs-White', '2'), ('Trossard', '2'), ('Luis Díaz', '3'), ('Haaland', '2'))"
9703,38,u•235,3,63.0,"(('Onana', '7'), ('Pedro Porro', '14'), ('White', '2'), ('Gvardiol', '2'), ('Gabriel', '1'), ('Romero', '6'), ('Palmer', '6'), ('Son', '7'), ('B.Fernandes', '0'), ('Isak', '14'), ('Haaland', '4'))"
9704,38,bossnate,1,62.5,"(('Ortega Moreno', '2'), ('White', '2'), ('Gabriel', '1'), ('Gusto', '0'), ('Palmer', '6'), ('Foden', '15'), ('Son', '10.5'), ('Gibbs-White', '2'), ('Havertz', '6'), ('Haaland', '4'), ('Isak', '14'))"
9705,38,JamieWagner,1,62.5,"(('Vicario', '6'), ('Gabriel', '1'), ('Pedro Porro', '14'), ('Gvardiol', '2'), ('Palmer', '6'), ('Saka', '0'), ('Son', '10.5'), ('Hudson-Odoi', '2'), ('Garnacho', '3'), ('Haaland', '4'), ('Isak', '14'))"
9706,38,omar,2,62.5,"(('Petrović', '3'), ('Walker', '2'), ('Robertson', '8'), ('Bogle', '1'), ('Hee Chan', '2'), ('Olise', '12'), ('Sterling', '13.5'), ('Barnes', '7'), ('Adama', '10'), ('Watkins', '2'), ('Calvert-Lewin', '2'))"
9707,38,chadfollentine,2,62.0,"(('Onana', '7'), ('Pedro Porro', '14'), ('Gvardiol', '2'), ('Schär', '1'), ('Palmer', '9'), ('Foden', '15'), ('B.Fernandes', '0'), ('Gibbs-White', '2'), ('Muniz', '1'), ('Højlund', '7'), ('Haaland', '4'))"
9708,38,lotzunited,1,62.0,"(('Petrović', '3'), ('Gvardiol', '2'), ('Gabriel', '1'), ('Quansah', '15'), ('C.Richards', '9'), ('Foden', '15'), ('Saka', '0'), ('Rice', '1'), ('Salah', '6'), ('Palmer', '6'), ('Haaland', '4'))"
9709,38,Optionals,2,62.0,"(('Vicario', '6'), ('Gvardiol', '2'), ('Akanji', '2'), ('Van de Ven', '6'), ('Gusto', '0'), ('Son', '14'), ('Foden', '15'), ('Palmer', '6'), ('Saka', '0'), ('Salah', '9'), ('Gakpo', '2'))"
9710,38,russiandon,1,62.0,"(('Onana', '7'), ('Gvardiol', '2'), ('Cucurella', '1'), ('Tomiyasu', '9'), ('B.Fernandes', '0'), ('Foden', '15'), ('Palmer', '9'), ('Olise', '6'), ('Son', '7'), ('Haaland', '4'), ('N.Jackson', '2'))"
9711,38,Sundowns,10,62.0,"(('Ortega Moreno', '2'), ('Gvardiol', '2'), ('Tomiyasu', '9'), ('Gabriel', '1'), ('Saliba', '2'), ('Pedro Porro', '14'), ('Palmer', '9'), ('Son', '7'), ('Olise', '6'), ('Salah', '6'), ('Haaland', '4'))"
9712,38,bab’khumz,3,61.5,"(('Raya', '2'), ('Pedro Porro', '14'), ('Gusto', '0'), ('Van de Ven', '6'), ('Cucurella', '1'), ('Palmer', '12'), ('Olise', '6'), ('Havertz', '6'), ('Hee Chan', '2'), ('Son', '10.5'), ('Haaland', '2'))"
9713,38,MESSITHEGOAT,10,61.5,"(('Ortega Moreno', '2'), ('Tomiyasu', '9'), ('Lamptey', '1'), ('Van de Ven', '6'), ('De Bruyne', '2'), ('Son', '7'), ('Salah', '6'), ('Saka', '0'), ('Foden', '22.5'), ('N.Jackson', '4'), ('João Pedro', '2'))"
9714,38,DokotelaVuyo,3,61.0,"(('Vicario', '6'), ('Gvardiol', '4'), ('Walker', '2'), ('White', '2'), ('Havertz', '6'), ('Son', '7'), ('Palmer', '6'), ('Trossard', '2'), ('Bernardo', '15'), ('N.Jackson', '2'), ('Wissa', '9'))"
9715,38,duxonetime,2,61.0,"(('Ortega Moreno', '2'), ('T.Silva', '2'), ('Alexander-Arnold', '6'), ('Gusto', '0'), ('Tomiyasu', '9'), ('Palmer', '6'), ('Maddison', '6'), ('De Bruyne', '4'), ('Salah', '9'), ('Foden', '15'), ('João Pedro', '2'))"
9716,38,ialreadywonbruv,3,61.0,"(('Ortega Moreno', '2'), ('Pedro Porro', '14'), ('Saliba', '2'), ('Mitchell', '6'), ('Palmer', '6'), ('Havertz', '6'), ('Johnson', '6'), ('Olise', '12'), ('João Pedro', '2'), ('Gakpo', '2'), ('Haaland', '3'))"
